nom,prix,image_url,product_url,date_scraping,categorie
Yaourt brassé,0.430,https://cdn.geantdrive.tn/tunis-city/1282869-home_default/yaourt-brasse.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/24892-yaourt-brasse.html,2026-02-03 08:15:13,cremerie_et_surgele
Yaourt brassé,0.430,https://cdn.geantdrive.tn/tunis-city/1198018-home_default/yaourt-brasse.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/24900-yaourt-brasse.html,2026-02-03 08:15:13,cremerie_et_surgele
Yaourt brassé,0.430,https://cdn.geantdrive.tn/tunis-city/1325375-home_default/yaourt-brasse.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/24895-yaourt-brasse.html,2026-02-03 08:15:13,cremerie_et_surgele
Yaourt brassé,0.430,https://cdn.geantdrive.tn/tunis-city/1298798-home_default/yaourt-brasse.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/117667-yaourt-brasse.html,2026-02-03 08:15:13,cremerie_et_surgele
Yaourt brassé,0.430,https://cdn.geantdrive.tn/tunis-city/1278119-home_default/yaourt-brasse.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/24891-yaourt-brasse.html,2026-02-03 08:15:13,cremerie_et_surgele
Yaourt brassé,0.430,https://cdn.geantdrive.tn/tunis-city/1237773-home_default/yaourt-brasse.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/24890-yaourt-brasse.html,2026-02-03 08:15:13,cremerie_et_surgele
Yaourt brassé,0.430,https://cdn.geantdrive.tn/tunis-city/1300189-home_default/yaourt-brasse.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/24894-yaourt-brasse.html,2026-02-03 08:15:13,cremerie_et_surgele
Yaourt aromatisé,0.540,https://cdn.geantdrive.tn/tunis-city/1197825-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/25834-yaourt-aromatise.html,2026-02-03 08:15:13,cremerie_et_surgele
Yaourt,0.540,https://cdn.geantdrive.tn/tunis-city/1300188-home_default/yaourt.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/25832-yaourt.html,2026-02-03 08:15:14,cremerie_et_surgele
Yaourt aromatisé,0.540,https://cdn.geantdrive.tn/tunis-city/1325367-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/24773-yaourt-aromatise.html,2026-02-03 08:15:14,cremerie_et_surgele
Yaourt aromatisé,0.540,https://cdn.geantdrive.tn/tunis-city/1325368-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/25835-yaourt-aromatise.html,2026-02-03 08:15:14,cremerie_et_surgele
Yaourt aromatisé,0.540,https://cdn.geantdrive.tn/tunis-city/982425-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/66290-yaourt-aromatise.html,2026-02-03 08:15:14,cremerie_et_surgele
Yaourt aromatisé,0.540,https://cdn.geantdrive.tn/tunis-city/1300197-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/56937-yaourt-aromatise.html,2026-02-03 08:15:14,cremerie_et_surgele
Yaourt aromatisé,0.540,https://cdn.geantdrive.tn/tunis-city/1197828-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/24792-yaourt-aromatise.html,2026-02-03 08:15:14,cremerie_et_surgele
Yaourt aromatisé,0.540,https://cdn.geantdrive.tn/tunis-city/1282852-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/25836-yaourt-aromatise.html,2026-02-03 08:15:14,cremerie_et_surgele
Yaourt aromatisé,0.540,https://cdn.geantdrive.tn/tunis-city/1325788-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/24787-yaourt-aromatise.html,2026-02-03 08:15:15,cremerie_et_surgele
Yaourt aromatisé,0.540,https://cdn.geantdrive.tn/tunis-city/1325372-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/24788-yaourt-aromatise.html,2026-02-03 08:15:15,cremerie_et_surgele
Yaourt aromatisé,0.540,https://cdn.geantdrive.tn/tunis-city/1282857-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/24783-yaourt-aromatise.html,2026-02-03 08:15:15,cremerie_et_surgele
Yaourt aromatisé,0.540,https://cdn.geantdrive.tn/tunis-city/1282856-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/24779-yaourt-aromatise.html,2026-02-03 08:15:15,cremerie_et_surgele
Yaourt aromatisé,0.540,https://cdn.geantdrive.tn/tunis-city/1325799-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/24778-yaourt-aromatise.html,2026-02-03 08:15:15,cremerie_et_surgele
Yaourt aromatisé,0.540,https://cdn.geantdrive.tn/tunis-city/1282858-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/24777-yaourt-aromatise.html,2026-02-03 08:15:15,cremerie_et_surgele
Yaourt aromatisé,0.540,https://cdn.geantdrive.tn/tunis-city/1198012-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/24774-yaourt-aromatise.html,2026-02-03 08:15:15,cremerie_et_surgele
Yaourt aromatisé,0.540,https://cdn.geantdrive.tn/tunis-city/1325371-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/24786-yaourt-aromatise.html,2026-02-03 08:15:16,cremerie_et_surgele
Yaourt aromatisé,0.555,https://cdn.geantdrive.tn/tunis-city/1262363-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/68865-yaourt-aromatise.html,2026-02-03 08:15:16,cremerie_et_surgele
Yaourt aromatisé,0.555,https://cdn.geantdrive.tn/tunis-city/1317119-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/127851-yaourt-aromatise.html,2026-02-03 08:15:16,cremerie_et_surgele
Yaourt aromatisé,0.555,https://cdn.geantdrive.tn/tunis-city/1341471-home_default/yaourt-aromatise.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/141069-yaourt-aromatise.html,2026-02-03 08:15:16,cremerie_et_surgele
Spécialité laitière br...,0.600,https://cdn.geantdrive.tn/tunis-city/1325377-home_default/specialite-laitiere-brassee.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/48119-specialite-laitiere-brassee.html,2026-02-03 08:15:16,cremerie_et_surgele
Spécialité laitière br...,0.600,https://cdn.geantdrive.tn/tunis-city/1325378-home_default/specialite-laitiere-brassee.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/48120-specialite-laitiere-brassee.html,2026-02-03 08:15:16,cremerie_et_surgele
Spécialité laitière br...,0.600,https://cdn.geantdrive.tn/tunis-city/1325789-home_default/specialite-laitiere-brassee.jpg,https://www.geantdrive.tn/tunis-city/yaourts-a-boire/132902-specialite-laitiere-brassee.html,2026-02-03 08:15:16,cremerie_et_surgele
Yaourt brassé,0.600,https://cdn.geantdrive.tn/tunis-city/1325379-home_default/yaourt-brasse.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/117155-yaourt-brasse.html,2026-02-03 08:15:16,cremerie_et_surgele
Yaourt brassé,0.620,https://cdn.geantdrive.tn/tunis-city/1282882-home_default/yaourt-brasse.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/109138-yaourt-brasse.html,2026-02-03 08:15:17,cremerie_et_surgele
Yaourt brassé,0.620,https://cdn.geantdrive.tn/tunis-city/1270146-home_default/yaourt-brasse.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/104967-yaourt-brasse.html,2026-02-03 08:15:17,cremerie_et_surgele
Yaourt brassé,0.620,https://cdn.geantdrive.tn/tunis-city/1270147-home_default/yaourt-brasse.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/104968-yaourt-brasse.html,2026-02-03 08:15:17,cremerie_et_surgele
Yaourt brassé,0.620,https://cdn.geantdrive.tn/tunis-city/1279101-home_default/yaourt-brasse.jpg,https://www.geantdrive.tn/tunis-city/yaourts-natures-et-aromatises/109139-yaourt-brasse.html,2026-02-03 08:15:17,cremerie_et_surgele
Yaourt aux fruits,0.720,https://cdn.geantdrive.tn/tunis-city/1282880-home_default/yaourt-aux-fruits.jpg,https://www.geantdrive.tn/tunis-city/yaourts-aux-fruits/88341-yaourt-aux-fruits.html,2026-02-03 08:15:17,cremerie_et_surgele
Yaourt,0.730,https://cdn.geantdrive.tn/tunis-city/1300183-home_default/yaourt.jpg,https://www.geantdrive.tn/tunis-city/yaourts-alleges/24857-yaourt.html,2026-02-03 08:15:17,cremerie_et_surgele
Yaourt à boire,0.740,https://cdn.geantdrive.tn/tunis-city/1207954-home_default/yaourt-a-boire.jpg,https://www.geantdrive.tn/tunis-city/yaourts-a-boire/24878-yaourt-a-boire.html,2026-02-03 08:15:18,cremerie_et_surgele
Yaourt à boire,0.740,https://cdn.geantdrive.tn/tunis-city/1208003-home_default/yaourt-a-boire.jpg,https://www.geantdrive.tn/tunis-city/yaourts-a-boire/24877-yaourt-a-boire.html,2026-02-03 08:15:18,cremerie_et_surgele
Crème dessert,0.780,https://cdn.geantdrive.tn/tunis-city/1157508-home_default/creme-dessert.jpg,https://www.geantdrive.tn/tunis-city/cremes-dessert/51805-creme-dessert.html,2026-02-03 08:15:18,cremerie_et_surgele
Crème dessert,0.780,https://cdn.geantdrive.tn/tunis-city/1191182-home_default/creme-dessert.jpg,https://www.geantdrive.tn/tunis-city/cremes-dessert/25003-creme-dessert.html,2026-02-03 08:15:18,cremerie_et_surgele
Crème dessert,0.780,https://cdn.geantdrive.tn/tunis-city/1278149-home_default/creme-dessert.jpg,https://www.geantdrive.tn/tunis-city/cremes-dessert/24996-creme-dessert.html,2026-02-03 08:15:18,cremerie_et_surgele
Crème dessert,0.780,https://cdn.geantdrive.tn/tunis-city/1278144-home_default/creme-dessert.jpg,https://www.geantdrive.tn/tunis-city/cremes-dessert/25005-creme-dessert.html,2026-02-03 08:15:18,cremerie_et_surgele
Crème dessert,0.780,https://cdn.geantdrive.tn/tunis-city/1348742-home_default/creme-dessert.jpg,https://www.geantdrive.tn/tunis-city/cremes-dessert/145417-creme-dessert.html,2026-02-03 08:15:19,cremerie_et_surgele
Yaourt à boire,0.780,https://cdn.geantdrive.tn/tunis-city/1282864-home_default/yaourt-a-boire.jpg,https://www.geantdrive.tn/tunis-city/yaourts-a-boire/24881-yaourt-a-boire.html,2026-02-03 08:15:19,cremerie_et_surgele
Baguette à la farine s...,0.360,https://cdn.geantdrive.tn/tunis-city/1198631-home_default/baguette-a-la-farine-speciale.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/32733-baguette-a-la-farine-speciale.html,2026-02-03 08:15:44,le_marche
Celeri vert,0.460,https://cdn.geantdrive.tn/tunis-city/1234239-home_default/celeri-vert.jpg,https://www.geantdrive.tn/tunis-city/herbes-aromatiques/23574-celeri-vert.html,2026-02-03 08:15:44,le_marche
Blette,0.460,https://cdn.geantdrive.tn/tunis-city/1332989-home_default/blette.jpg,https://www.geantdrive.tn/tunis-city/herbes-aromatiques/28246-blette.html,2026-02-03 08:15:44,le_marche
Persil,0.520,https://cdn.geantdrive.tn/tunis-city/1234422-home_default/persil.jpg,https://www.geantdrive.tn/tunis-city/herbes-aromatiques/23571-persil.html,2026-02-03 08:15:45,le_marche
Pain sans sel,0.600,https://cdn.geantdrive.tn/tunis-city/1204528-home_default/pain-sans-sel.jpg,https://www.geantdrive.tn/tunis-city/cakes-patisseries-et-gateaux/33791-pain-sans-sel.html,2026-02-03 08:15:45,le_marche
Aneth,0.690,https://cdn.geantdrive.tn/tunis-city/1260787-home_default/aneth.jpg,https://www.geantdrive.tn/tunis-city/herbes-aromatiques/41199-aneth.html,2026-02-03 08:15:45,le_marche
Coriandre,0.690,https://cdn.geantdrive.tn/tunis-city/1259323-home_default/coriandre.jpg,https://www.geantdrive.tn/tunis-city/herbes-aromatiques/41191-coriandre.html,2026-02-03 08:15:45,le_marche
Baguette traditionnell...,0.750,https://cdn.geantdrive.tn/tunis-city/1186153-home_default/baguette-traditionnelle-francaise.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/23967-baguette-traditionnelle-francaise.html,2026-02-03 08:15:45,le_marche
Kiwi,0.790,https://cdn.geantdrive.tn/tunis-city/1234172-home_default/kiwi.jpg,https://www.geantdrive.tn/tunis-city/fruits-exotiques/28332-kiwi.html,2026-02-03 08:15:46,le_marche
Pain céréales à l'anci...,0.800,https://cdn.geantdrive.tn/tunis-city/1186494-home_default/pain-cereales-a-l-ancienne.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/23966-pain-cereales-a-l-ancienne.html,2026-02-03 08:15:46,le_marche
Pâte à pizza,0.850,https://cdn.geantdrive.tn/tunis-city/1316665-home_default/pate-a-pizza.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/72948-pate-a-pizza.html,2026-02-03 08:15:46,le_marche
Chou rouge,0.920,https://cdn.geantdrive.tn/tunis-city/1234489-home_default/chou-rouge.jpg,https://www.geantdrive.tn/tunis-city/legumes-frais/28235-chou-rouge.html,2026-02-03 08:15:46,le_marche
Chou vert,0.920,https://cdn.geantdrive.tn/tunis-city/1234485-home_default/chou-vert.jpg,https://www.geantdrive.tn/tunis-city/legumes-frais/28327-chou-vert.html,2026-02-03 08:15:46,le_marche
Epi,0.950,https://cdn.geantdrive.tn/tunis-city/1186165-home_default/epi.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/23971-epi.html,2026-02-03 08:15:46,le_marche
Mini salami régaline,0.960,https://cdn.geantdrive.tn/tunis-city/1239772-home_default/mini-salami-regaline.jpg,https://www.geantdrive.tn/tunis-city/volaille/25012-mini-salami-regaline.html,2026-02-03 08:15:47,le_marche
Pamplemousse rose A,0.990,https://cdn.geantdrive.tn/tunis-city/1269177-home_default/pamplemousse-rose-a.jpg,https://www.geantdrive.tn/tunis-city/agrumes/104362-pamplemousse-rose-a.html,2026-02-03 08:15:47,le_marche
Pain en boule,1.000,https://cdn.geantdrive.tn/tunis-city/1220511-home_default/pain-en-boule.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/23968-pain-en-boule.html,2026-02-03 08:15:47,le_marche
Pain burger,1.050,https://cdn.geantdrive.tn/tunis-city/847328-home_default/pain-burger.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/74029-pain-burger.html,2026-02-03 08:15:47,le_marche
Malsouka semoule,1.050,https://cdn.geantdrive.tn/tunis-city/1239758-home_default/malsouka-semoule.jpg,https://www.geantdrive.tn/tunis-city/pates-fraiches/28366-malsouka-semoule.html,2026-02-03 08:15:47,le_marche
Malsouka plate,1.070,https://cdn.geantdrive.tn/tunis-city/1239841-home_default/malsouka-plate.jpg,https://www.geantdrive.tn/tunis-city/pates-fraiches/28766-malsouka-plate.html,2026-02-03 08:15:47,le_marche
Mini salami dindino,1.100,https://cdn.geantdrive.tn/tunis-city/1239785-home_default/mini-salami-dindino.jpg,https://www.geantdrive.tn/tunis-city/volaille/25014-mini-salami-dindino.html,2026-02-03 08:15:47,le_marche
Tabouna pain complet,1.150,https://cdn.geantdrive.tn/tunis-city/1186232-home_default/tabouna-pain-complet.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/23760-tabouna-pain-complet.html,2026-02-03 08:15:47,le_marche
Fenouil avec fanes,1.150,https://cdn.geantdrive.tn/tunis-city/1234700-home_default/fenouil-avec-fanes.jpg,https://www.geantdrive.tn/tunis-city/legumes-frais/28247-fenouil-avec-fanes.html,2026-02-03 08:15:48,le_marche
Malsouka,1.150,https://cdn.geantdrive.tn/tunis-city/1147232-home_default/malsouka.jpg,https://www.geantdrive.tn/tunis-city/pates-fraiches/33428-malsouka.html,2026-02-03 08:15:48,le_marche
Mini régaline de dinde,1.190,https://cdn.geantdrive.tn/tunis-city/1237652-home_default/mini-regaline-de-dinde.jpg,https://www.geantdrive.tn/tunis-city/volaille/25010-mini-regaline-de-dinde.html,2026-02-03 08:15:48,le_marche
Salami dicky dicky,1.210,https://cdn.geantdrive.tn/tunis-city/1151468-home_default/salami-dicky-dicky.jpg,https://www.geantdrive.tn/tunis-city/volaille/35955-salami-dicky-dicky.html,2026-02-03 08:15:48,le_marche
Salade romaine,1.260,https://cdn.geantdrive.tn/tunis-city/1234108-home_default/salade-romaine.jpg,https://www.geantdrive.tn/tunis-city/salades/23552-salade-romaine.html,2026-02-03 08:15:48,le_marche
Salade laitue,1.260,https://cdn.geantdrive.tn/tunis-city/1234104-home_default/salade-laitue.jpg,https://www.geantdrive.tn/tunis-city/salades/23548-salade-laitue.html,2026-02-03 08:15:48,le_marche
Radis local,1.260,https://cdn.geantdrive.tn/tunis-city/1234302-home_default/radis-local.jpg,https://www.geantdrive.tn/tunis-city/salades/28319-radis-local.html,2026-02-03 08:15:49,le_marche
Baguette viennoise,1.350,https://cdn.geantdrive.tn/tunis-city/1186237-home_default/baguette-viennoise.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/23762-baguette-viennoise.html,2026-02-03 08:15:49,le_marche
Chausson aux pommes,1.350,https://cdn.geantdrive.tn/tunis-city/1186288-home_default/chausson-aux-pommes.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/23745-chausson-aux-pommes.html,2026-02-03 08:15:49,le_marche
Pain au fondant ou sch...,1.400,https://cdn.geantdrive.tn/tunis-city/1186245-home_default/pain-au-fondant-ou-schnecke.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/23765-pain-au-fondant-ou-schnecke.html,2026-02-03 08:15:49,le_marche
Coque suisse,1.400,https://cdn.geantdrive.tn/tunis-city/1199442-home_default/coque-suisse.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/27513-coque-suisse.html,2026-02-03 08:15:49,le_marche
Tomate allongée,1.490,https://cdn.geantdrive.tn/tunis-city/1235766-home_default/tomate-allongee.jpg,https://www.geantdrive.tn/tunis-city/legumes-frais/23566-tomate-allongee.html,2026-02-03 08:15:49,le_marche
Pain libanais (Raghif),1.490,https://cdn.geantdrive.tn/tunis-city/1186707-home_default/pain-libanais-15cm.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/27522-pain-libanais-15cm.html,2026-02-03 08:15:49,le_marche
Malsouka,1.520,https://cdn.geantdrive.tn/tunis-city/1239818-home_default/malsouka.jpg,https://www.geantdrive.tn/tunis-city/pates-fraiches/28365-malsouka.html,2026-02-03 08:15:50,le_marche
Boureyka plate,1.520,https://cdn.geantdrive.tn/tunis-city/1237642-home_default/boureyka-plate.jpg,https://www.geantdrive.tn/tunis-city/pates-fraiches/28364-boureyka-plate.html,2026-02-03 08:15:50,le_marche
Boureyka,1.520,https://cdn.geantdrive.tn/tunis-city/1239828-home_default/boureyka.jpg,https://www.geantdrive.tn/tunis-city/pates-fraiches/28363-boureyka.html,2026-02-03 08:15:50,le_marche
Samsa,1.520,https://cdn.geantdrive.tn/tunis-city/1239824-home_default/samsa.jpg,https://www.geantdrive.tn/tunis-city/pates-fraiches/28369-samsa.html,2026-02-03 08:15:50,le_marche
Citron Eureka AA,1.590,https://cdn.geantdrive.tn/tunis-city/1235786-home_default/citron-eureka.jpg,https://www.geantdrive.tn/tunis-city/legumes-frais/28348-citron-eureka.html,2026-02-03 08:15:50,le_marche
Navet avec fanes,1.590,https://cdn.geantdrive.tn/tunis-city/1235679-home_default/navet-avec-fanes.jpg,https://www.geantdrive.tn/tunis-city/legumes-frais/28250-navet-avec-fanes.html,2026-02-03 08:15:50,le_marche
Pain de pique-nique,1.600,https://cdn.geantdrive.tn/tunis-city/1336409-home_default/pain-de-pique-nique-x5.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/23751-pain-de-pique-nique-x5.html,2026-02-03 08:15:50,le_marche
Croissant amande pur b...,1.650,https://cdn.geantdrive.tn/tunis-city/1199487-home_default/croissant-amande-pur-beurre.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/30983-croissant-amande-pur-beurre.html,2026-02-03 08:15:51,le_marche
Malsouka plate,1.650,https://cdn.geantdrive.tn/tunis-city/1237639-home_default/malsouka-plate.jpg,https://www.geantdrive.tn/tunis-city/pates-fraiches/28362-malsouka-plate.html,2026-02-03 08:15:51,le_marche
Pain aux céréales,1.650,https://cdn.geantdrive.tn/tunis-city/1319378-home_default/pain-aux-cereales.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/129392-pain-aux-cereales.html,2026-02-03 08:15:51,le_marche
Pâte pâtissier samsa,1.650,https://cdn.geantdrive.tn/tunis-city/1239561-home_default/pate-patissier-samsa.jpg,https://www.geantdrive.tn/tunis-city/pates-fraiches/28368-pate-patissier-samsa.html,2026-02-03 08:15:51,le_marche
Petit pain de campagne,1.700,https://cdn.geantdrive.tn/tunis-city/1186228-home_default/petit-pain-de-campagne-x5.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/23758-petit-pain-de-campagne-x5.html,2026-02-03 08:15:51,le_marche
Petit pain viennois,1.700,https://cdn.geantdrive.tn/tunis-city/1186263-home_default/petit-pain-viennois-x5.jpg,https://www.geantdrive.tn/tunis-city/pains-et-viennoiseries/23770-petit-pain-viennois-x5.html,2026-02-03 08:15:51,le_marche
Masque barrière lavable,0.900,https://cdn.geantdrive.tn/tunis-city/1155337-home_default/masque-barriere-lavable.jpg,https://www.geantdrive.tn/tunis-city/produits-antibacteriens-et-masques/54804-masque-barriere-lavable.html,2026-02-03 08:16:16,hygiene_et_beaute
